Temperature,Vibration,Age,Risk_fuzzy
7.455064367977082,1.647063534322959,13.476777965400093,
98.68869366005173,3.302150648714975,16.937744488579057,7.060743418541102
77.22447692966574,7.56751505688635,6.486587547030361,8.391227861987927
19.87156815341724,5.193858595039373,13.529674990412088,5.000000000000004
0.5522117123602399,2.048812741507126,11.884836546171943,4.999999999999979
81.54614284548342,8.778300781520409,12.06300240245894,8.444444444444443
70.68573438476172,8.795818549515293,13.650649190754432,8.444444444444443
72.90071680409874,8.70578425046007,11.50718346258197,8.444444444444443
77.12703466859458,2.3879621138153926,8.581247386053318,8.389296501660636
7.4044651734090365,4.512393441809881,5.518453887610937,5.000000000000005
35.84657285442726,9.849896561408752,15.37162661826404,8.444444444444443
11.586905952512971,7.7201247630999035,4.525448600063724,7.877125545153206
86.31034258755935,0.2716742122555982,13.847086123088284,8.444444444444443
62.329812682755794,0.6520459126049205,4.666656452986533,3.3488989380073786
33.08980248526492,4.639313768123328,12.506603399089078,5.000000000000004
6.355835028602364,9.092202058615602,14.941565342580578,8.444444444444443
31.09823217156622,5.387017979527142,4.374277778130784,5.0
32.518332202674706,4.9781250803429025,1.1988660172261656,4.99999999999998
72.96061783380641,1.0547369995663058,2.6194748598834816,8.303134981108611
63.75574713552131,6.5678010472429404,12.119939345420509,6.145418953771589
88.72127425763266,8.221031606002255,16.98892812451471,8.444444444444443
47.22149251619493,3.8042000750756233,0.8999364247084873,1.9514593881921198
11.959424593830171,7.756118509253275,14.683025180832924,7.946382745436806
71.3244787222995,9.644766539008117,6.8263729190010425,8.444444444444443
76.07850486168974,2.037664591276891,9.57056739839045,8.368260041261484
56.127719756949624,5.233296311947413,18.577190996911312,5.000000000000004
77.0967179954561,2.8713795808457556,6.639430094716909,8.388694776137081
49.379559636439076,7.9285441903383935,9.30673867878972,6.694893096716066
52.27328293819941,5.775933658811575,0.2736482952136221,
42.75410183585496,6.345824175503037,1.6319744000967673,8.085153983807418
2.541912674409519,7.979141596158941,5.1718318226956805,8.3996098330918
10.789142699330444,3.959704726624549,0.5570448164214881,4.951302476068216
3.142918568673425,9.150900684070432,12.627506520965019,8.444444444444443
63.64104112637804,5.3302886724614,8.527967136032451,5.791046063270927
31.435598107632668,1.57954822835348,10.96290405456044,3.9464098824480596
50.85706911647028,6.958991181688025,3.492943717926591,8.228863179899312
90.7566473926093,7.9326135043825445,5.918640588732322,8.444444444444443
24.929222914887493,3.1676167706752665,13.276489497054502,4.999999999999987
41.038292303562976,8.57179256998753,19.306054472607997,8.444444444444443
75.55511385430486,9.061432547657663,1.008335472044184,8.444444444444443
22.879816549162246,2.769044873778089,17.807686417105323,5.0000000000000195
7.697990982879299,9.83521472715222,11.537624026224169,8.444444444444443
28.9751452913768,1.4071152804875842,11.278391335112474,
16.122128725400444,2.0201566840249,10.005570704155208,5.000000000000007
92.96976523425731,1.8422483923802613,1.3878817180836678,8.444444444444443
80.8120379564417,8.939897100078705,1.7975370347232134,8.444444444444443
63.34037565104234,6.542925523249618,12.018240113181722,6.06667142452677
87.14605901877177,1.5210428322227287,6.819171428711166,8.444444444444443
80.36720768991145,4.40323418368349,18.34536133155361,6.744114920785988
18.657005888603585,6.15298025069802,8.131810747189444,5.234522147272885
89.25589984899777,0.8346408498938329,2.8656291740528217,8.444444444444443
53.93422419156507,8.824163684073387,14.29437667004072,7.7784251331654
80.74401551640625,8.036035354415352,5.867068428820197,8.444444444444443
89.60912999234932,5.052067735766382,10.509406147117863,8.444444444444443
31.800347497186387,9.671266152591704,13.956655710103401,7.984853842015797
11.005192452767677,4.177609792750997,18.00528222404141,4.999999999999985
22.793516254194166,9.841103190364977,15.843823896033522,8.444444444444443
42.71077886262563,6.67919998803627,13.527221357454483,6.174199617630164
81.80147659224932,6.346712732539414,13.59266364790287,7.118142107096668
86.07305832563435,1.65954895295785,18.91849288064173,8.444444444444443
0.6952130531190703,8.81927758304644,5.916481949930721,8.444444444444443
51.07473025775657,4.2748968792061515,0.02224188392374815,
41.7411003148779,1.6223340578247936,5.439091187963974,2.310767800449961
22.210781047073024,0.1260751997575904,4.35782759253488,1.5767402352814388
11.98653673336828,5.597556836383825,13.236691702279963,4.999999999999977
33.7615171403628,5.2739962212267635,12.674231995310581,5.000000000000006
94.29097039125192,7.193536223691586,11.869227654094477,8.444444444444443
32.320293202075526,8.902580530178021,0.324868864189074,8.444444444444443
51.87906217433661,0.7940658464302952,14.57556108901295,2.0116269585614432
70.30189588951778,7.314964903403624,6.47060824970983,8.307186456227406
36.3629602379294,1.8741194409758222,13.301119780132622,3.766434575187992
97.17820827209607,8.581770531571639,11.131568570043067,8.444444444444443
96.24472949421113,8.19063513861656,6.8546185085581435,8.444444444444443
25.178229582536417,5.407937549855443,2.691525342082155,5.00000000000001
49.72485058923854,7.102427986233115,1.888377953209619,8.260923720298077
30.087830981676966,3.1435011318374837,16.63036666224447,4.981058750298007
28.484049437746762,4.7116789893281465,18.36795084163116,5.000000000000001
3.6886947354532795,8.216368977104716,12.995760935285992,8.444444444444443
60.956433397989684,4.592651971732139,2.0686822972096675,8.023814393952637
50.26790232288615,3.577982653254418,8.040544337764814,4.496003612065772
5.147875124998935,4.942124472502999,14.578784002103145,5.000000000000003
27.864646423661142,8.282492524372184,15.596417680201363,8.444444444444443
90.82658859666537,3.3520804737087273,2.364372445821772,8.444444444444443
23.95618906669724,1.737615931357438,0.0006143769076483174,1.554542154765891
14.48948720912231,7.120140203307807,14.2427409176121,6.821864049326369
48.9452760277563,8.259782127080818,7.131923519724113,7.07245058477274
98.56504541106007,1.0063747852353333,5.089626632365205,8.444444444444443
24.20552715115004,2.3987411275594472,0.2579493957905088,2.489422175587238
67.21355474058785,1.419719897609939,10.805988135229994,6.1605856682622875
76.16196153287176,3.4794141158216663,17.023014708519636,6.796248310768537
23.763754399239968,4.503509789054126,19.15263292545176,5.0000000000000036
72.82163486118596,7.4882633696330645,11.314899012265784,8.343720512747945
36.77831327192532,6.511475848816741,10.289226554797883,6.007242260915449
63.23058305935795,6.2092856747843115,1.701127709784822,8.079631674507327
63.35297107608947,3.523749466096544,10.977456030851995,4.9126134744912635
53.57746840747585,8.4144755308476,7.599581579307893,6.947618447901819
9.02897700544083,4.712871673981645,12.142705617671538,4.999999999999999
83.5302495589238,9.791049380151545,7.774526957530934,8.444444444444443
32.07800649717358,6.3414213829573685,4.8059824690073345,5.65008158804802
18.651851039985424,1.2626474156450274,1.89930550456753,1.4696969696969695
4.077514155476392,6.7617756207543405,6.298368891777915,6.2282985604591925
59.08929431882418,3.25104015431699,1.9328966857550456,1.8192067096603126
67.75643618422824,6.8632719668609745,3.5379390164796787,8.207116075779966
1.6587828927856152,0.6964114816240574,19.74672317159092,
51.2093058299281,1.7488143717595939,8.882071138132373,3.361428316384449
22.649577519793795,8.557372589057863,10.637435330100331,8.444444444444443
64.51727904094498,2.271795570235149,17.472370574744307,4.744541071084641
17.436642900499145,8.3704112524294,19.911378009813756,8.444444444444443
69.09377381024659,2.792760884544104,11.654288986893631,7.463093249644632
38.67353463005374,6.428819100587076,16.249476420883433,5.6770278162169205
93.67299887367345,6.9415057350983105,6.538820486733505,8.444444444444443
13.752094414599325,5.126547531450529,6.114879148945822,5.000000000000003
34.10663510502585,3.053106766967313,8.054074419891204,4.0817729451109015
11.347352124058908,2.126443763710961,13.450145253472982,4.999999999999948
92.46936182785628,0.3318935456242622,13.643833785101975,8.444444444444443
87.7339353380981,3.039464012407238,6.304788692989016,8.444444444444443
25.79416277151556,6.53162790531283,2.6641984827325738,5.8461465607807535
65.99840460341791,9.383048184484826,12.64792512931017,7.578236284158863
81.72222002012158,8.71204482263052,2.5665172437752903,8.444444444444443
55.52008115994623,7.660647765353026,11.569850164586601,6.644908855171811
52.965057835600646,7.884473432532987,13.86844256112618,7.45378421724399
24.18522909004517,6.649849034759953,14.012229927889033,6.042110217387212
9.310276780589922,2.60286857566003,15.069442213191934,5.0000000000000195
89.72157579533267,9.071950307058298,17.45718843131329,8.444444444444443
90.04180571633304,6.707323119058341,9.999179839295769,8.444444444444443
63.31014572732679,5.6044063098044,14.604983790591424,5.479025346799892
33.90297910487007,1.1098946921348107,12.383454707316734,3.8554912296632153
34.92095746126609,4.470555438064254,3.7327987959536513,5.000000000000047
72.59556788702393,4.6035827120192625,0.5137928973881634,8.295275213665445
89.71102599525771,8.645636095226699,5.690827713538676,8.444444444444443
88.70864242651173,5.466482201877884,8.860674126752388,8.444444444444443
77.98755458576238,3.8040054897040965,12.342118888573125,7.940831343648264
64.20316461542878,9.768003285106593,16.999186610064108,8.444444444444443
8.413996499504883,1.1072059332631567,3.924914334123313,1.5201541278289628
16.162871409461378,4.225484283119446,2.510995797969542,5.000000000000001
89.85541885270793,0.4202467517140529,19.26959894948655,8.444444444444443
60.642905965958995,7.3990412076693035,2.1608911875281422,8.325050301921655
0.9197051616629648,9.180765521991507,9.569821402143784,8.444444444444443
10.147154286603211,2.8003732955048943,11.711274575866037,4.999999999999974
66.35017691080559,8.583416767991208,10.827488418148764,7.634160527307426
0.5061583846218687,2.9221823046189774,1.720643140658864,3.4588737074186273
16.080805141749867,9.107701616439153,1.1405382800723873,8.444444444444443
54.87337893665861,7.5396190359678394,2.1096685492207135,8.354328301386815
69.18951976926932,8.049067768414385,11.71175367745225,8.220285821511505
65.19612595026005,0.180065556004545,10.886897752686423,5.0902999328484135
22.42693094605598,9.62810357074026,4.674815840734885,8.444444444444443
71.2179221347536,7.266709920703232,12.755482836911831,7.252614360307802
23.724908749680008,3.047510953861333,16.401350041112988,5.000000000000007
32.539969815926774,8.29394664858847,0.8315791969318753,8.444444444444443
74.64914051180241,2.8152119841492995,9.962598870960848,8.338863746744178
64.96328990472146,8.727538395661279,13.786208242053807,7.454479291141887
84.9223410494178,1.1258039041193701,5.046238541393741,8.444444444444443
65.76128923003434,7.036859774607958,6.1554181058629815,6.9963473355014
56.830860333547164,5.406984766449103,12.272758059787677,5.000000000000014
9.367476782809248,0.9653447019544081,17.958705868874738,
36.77158030594335,2.41893828258839,16.198488406057987,3.055498860029131
26.520236768172545,0.1240403627731479,11.66260438199167,
24.398964337908357,4.687679654645058,14.604434355144985,5.000000000000004
97.30105547524455,3.0126526076000038,7.2964494041559735,8.444444444444443
39.30977246667604,5.983574842977588,12.819310561975154,4.999999999999965
89.20465551771133,2.972378077086172,9.323631822551139,8.444444444444443
63.11386259972629,2.9991911150698467,3.7987227291512182,3.851254142065215
79.48113035416485,7.431931987316034,14.034765477545143,7.592368989461994
50.26370931051921,0.4814283597835345,11.12929274697644,3.291444867925749
57.69038846263591,9.028949951919872,7.172431639071828,7.060086047163167
49.25176938188639,8.522638743911815,18.226783801572616,8.444444444444443
19.52429877980445,6.678046832264065,0.41868235653466535,6.088987939925783
72.24521152615053,5.932215701073843,6.315463024989921,8.287688146929252
28.07723624408558,8.923024981396523,1.1376279555529312,8.444444444444443
2.431596643145384,1.8533017952871444,15.330546324432543,
64.54722959071678,0.7896916219082861,14.042149082275852,4.784312559444367
17.711067940704893,2.395101699095381,6.62704437472634,4.068743422189194
94.04585843529144,7.945782787001903,13.51325804414146,8.340624853657918
95.39285770025873,0.34670266726483323,7.918744523918997,8.444444444444443
91.48643902204485,5.828068350834896,15.125075828448686,6.779785346264326
37.01587002554444,9.954375161913099,9.083673254734121,7.204461959813001
1.5456616528867428,8.556960938375394,8.24559455663331,8.444444444444443
92.83185625877253,5.214456890435894,18.694598309766018,6.711829168607885
42.81841483173143,0.6364090928664234,5.017581997814005,1.6625857223322271
96.66548190436696,8.313735143857098,2.4089467999313086,8.444444444444443
96.36199770892529,5.989785081772105,11.690862265189164,8.444444444444443
85.300945546736,1.1493299705956683,19.386436245683576,8.444444444444443
29.444889206958567,0.938572848233562,7.556784274543733,
38.50977286019253,9.096268194365924,1.2407352725756304,8.444444444444443
85.11366715168569,6.692002629380784,6.7861053461913485,8.444444444444443
31.692200515627768,8.292867993167555,10.118633086391169,8.008749044585706
16.94927466860925,8.789789002822673,3.238460132644274,8.444444444444443
55.68012624583501,5.717723520483222,13.16204436112984,4.999999999999994
93.6154774160781,5.174463517550413,19.95498778020401,6.710241399107427
69.6029796674973,4.304274103209902,9.034789519628877,8.040934418592295
57.0061170089365,3.169465877911193,7.094571134604253,3.89976286704333
9.717649377076853,4.345959608587117,8.014083336689332,4.999999999999974
61.500722669916975,7.738796557301564,2.3029235679040228,8.394459092086406
99.00538501042632,6.019234310151315,17.665472028524476,6.8196628556679935
14.008401523652402,8.925232899548462,8.296513110427039,8.444444444444443
51.832965236373674,4.433800143791878,7.745488228496827,5.0000000000000115
87.73730719279554,6.07089578718754,13.193805458609486,7.315413562218623
74.07686177542044,6.313075530919887,8.84066841862247,8.326872418643399
69.7015740995268,5.916971623063255,12.964669376156921,6.837868560806172
70.24840839871092,7.026337730855163,1.2289258026157501,8.243996963161472
35.94911512197552,2.374334683748063,16.27446687444455,3.081243663351561
29.359184426449335,5.123637775457906,18.81007905758805,5.000000000000002
80.93611554785136,1.0422480280834767,12.975307723187719,8.444444444444443
81.01133946791808,3.8451132764481253,19.091318577176214,6.854361900592791
86.70723185801037,4.876670686212644,3.028646287399266,8.444444444444443
91.32405525564712,6.522242595454725,9.548323789607075,8.444444444444443
51.13423988609378,9.505310525862035,12.036134678908946,6.873591865756469
50.15162946871996,6.0065106654835585,11.634732948423734,5.009714425197635
79.82951789667752,7.435939161765598,8.029235581780865,8.44128021245706
64.99639307777652,5.062660594952027,6.761688187325228,6.18328776534992
70.19668772577033,6.341040313763314,2.536480451008376,8.242504644561942
79.57926694361011,0.7093221613377343,7.834849011245564,8.436609688172686
89.00053418175663,2.54391580841847,3.2532163021097027,8.444444444444443
33.79951568515358,3.618530932051387,14.687313529844367,4.5117688607953825
37.5582952639944,4.724933550065136,4.1766187098918,5.00000000000002
9.3981939840869,0.45648745502383736,1.171306105690677,1.4696969696969695
57.8280140996174,1.4002409755331768,11.047322756344686,3.58031081307347
3.5942273796742086,2.7681430779130576,11.904594654388031,5.000000000000004
46.55980181324602,9.715326909010507,17.43826122561011,8.444444444444443
54.26446347075766,3.3134700710305074,11.539632248353637,4.258355317537051
28.65412521282844,4.820410581120825,6.9096170744689145,4.999999999999966
59.08332605690107,1.9609771273839294,16.06023763052641,1.6822396901250498
3.050024993904943,6.107800710757683,10.805577863748422,5.164274503799683
3.7348188749214417,2.806832155159743,1.5856056926238349,3.2623464904410957
82.26005606596583,2.0699257843842678,11.317011206264933,8.444444444444443
36.019064141126286,5.16572628445979,18.160370908433247,4.999999999999998
12.706051265188478,0.05505799160420821,7.926252509964411,
52.224326005480435,0.07664032649225327,5.926516037996001,2.454823969366381
76.99935530986109,2.1906880910185778,2.869389140360401,8.38675966001933
21.582102749684317,0.3672136250082114,3.0289104387071464,1.5019608427932278
62.28904758190003,1.0802575413069138,8.655429686836378,4.133871967329387
8.5347464993768,3.388606493387516,11.913596483230592,5.000000000000013
5.16817211686077,8.025856795798129,1.612308103392035,8.444444444444443
53.1354631568148,5.720486433693008,18.791371780503315,4.999999999999986
54.06351216101065,5.126677259564164,15.10267234890392,5.000000000000013
63.742990149820656,2.9348882320812164,11.732478365673254,4.54997891518876
72.60913337226616,9.317537194328164,16.568773418779816,8.444444444444443
97.58520794625346,3.9701504123719165,1.6037351362422658,8.444444444444443
51.630034830119534,0.8709276679577149,9.536777554662487,3.385484702996949
32.2956472941246,6.170665161178013,12.601862537233268,5.348928151883932
79.51861947687037,1.138383934766014,16.573058122365786,8.435473229113382
27.083225126207424,3.452231428016921,15.669391200985354,5.000000000000023
43.89714207056361,5.074119387178088,5.541384994267993,5.000000000000003
7.845638134226595,8.742225246851758,18.817603391184086,8.444444444444443
2.535074341545751,4.935465803401186,2.486916828617407,5.000000000000004
96.26484146779251,7.022587660316643,17.502672372423042,7.255244723432294
83.59801205122058,9.928168389990704,19.418804992092372,8.444444444444443
69.59742060936979,1.3148911989798162,3.5430704644525113,7.946769077029228
40.89529444142699,2.747315255195195,14.441321284075705,3.157756060050524
17.329432007084577,3.945760755976464,0.8057103755599693,4.934291291630548
15.643704267108605,4.218281785388314,8.108456502783099,4.999999999999981
25.024289816459532,4.110210752655457,10.325665983953481,4.999999999999978
54.92266647061205,9.07611002556555,11.612904518192682,6.807926808326716
71.45959227000624,7.140326444668564,18.71874496497119,6.859964567407062
66.01973767177313,6.079052140907038,13.445013745883895,6.10374218822867
27.993389694594285,3.093727178627821,9.62555902438474,4.999999999999975
95.48652806631941,8.237903842212948,16.193500725317787,8.444444444444443
73.78969166957685,9.550605114849889,19.01065641908818,8.444444444444443
55.43540525114007,8.211982825502265,0.44132297364581685,8.444444444444443
61.17207462343522,0.01565105191472904,19.650425445120774,2.567659095233349
41.96000624277899,6.36401370183407,1.7226427812736067,8.089557356259057
24.773098950115745,0.5113538144210072,16.287735585375227,
35.597267865126156,2.5760722033372185,5.60669505102825,3.495696525335131
75.78461104643691,0.5952470034777169,2.643593155077435,8.362282171647683
1.4393488629755868,6.037954529493877,8.797112794276698,5.057266538504033
11.607264050691624,6.865899134926067,12.879131588952271,6.401222673015284
4.600264202175275,1.1448763806590512,7.6190369004695,
4.072880231897013,3.838388830449795,1.0913081656539791,4.800591803063742
85.54605840110072,4.562365089555421,11.989222793174331,8.444444444444443
70.36578593800236,3.690530217609166,18.048065522213495,6.326571074743197
47.41738290873252,1.2102500048519305,7.664307318945034,3.207248286671126
9.783416065100148,4.1894779018747546,4.326655552616541,5.00000000000001
49.16158751168324,7.511780478084181,8.851546918656307,6.519856165380415
47.34717707805657,0.7100766453325547,0.9672542209756174,1.5250913075694803
17.320186991001517,0.8018001408190345,16.409751689605496,
43.385164923797305,3.547712918359842,16.526816219003734,4.414401974132407
39.85047343973734,9.417257116189251,11.760009268592569,6.980360733801084
61.585009805221645,6.6857264672291405,7.062057778767789,6.136281389154725
63.50936508676438,6.786699566725648,15.995667288915667,6.2697674192052295
4.530400977204452,3.6191999083786497,11.093740495767344,5.000000000000023
37.46126146264712,5.9366079120853845,16.518646171000324,4.999999999999988
62.58599157142364,0.10131184027743378,12.629175851660413,4.211005610494383
50.31362585800877,6.360960464095422,15.688109464255946,5.566393665574787
85.64898411883223,9.132869475762368,11.971259864355199,8.444444444444443
65.8693631618945,6.125734683448192,8.282821364313325,6.489937945485227
16.29344270814297,8.736985934663451,19.15891719852275,8.444444444444443
7.056874740042984,7.239730554660938,10.822276497576894,7.022009835887556
64.24192782063156,1.2055841640369025,12.101790370810768,4.717090133139736
2.6511310541621813,9.024533072858418,4.409752788294985,8.444444444444443
58.57755812734633,0.6644384435577488,12.51301578854553,3.5259655755311976
94.02302414249576,5.3396747254776376,11.432152989658878,8.444444444444443
57.5474177875879,1.4213712379345766,3.696767958940499,1.6421925987132202
38.816992620652194,0.11706610730904066,1.1917419470628743,1.7391435158775885
64.32882184423532,4.22034260127639,12.087186394295422,5.981583152379944
45.825289049151664,2.9504070765415626,15.27384538700641,3.505836577885621
54.56167893159349,4.86000493797603,10.468027418440165,5.000000000000002
94.14648087765252,5.771998867345508,4.5354525063929145,8.444444444444443
38.610263780077425,0.4373907230894736,13.330439533860698,3.5205354268528803
96.11905638239142,1.2300329512374564,1.602114532192045,8.444444444444443
90.53506419560637,5.586423964504253,8.836674096039092,8.444444444444443
19.579113478929642,3.4316735317265823,3.2673351679684037,4.250236016783429
6.9361300875165455,7.29173487549448,3.689181021197667,7.11005128026035
10.077800137742665,6.522916485919397,4.045878983164073,5.8317599312207875
1.8221825651549728,8.456043629899067,7.734141140879558,8.444444444444443
9.44429607559284,6.924928266692253,1.0230041124079525,6.498830461011535
68.30067734163569,4.299310773901482,7.955868818581964,7.444894211381543
7.118864846022898,6.729666223944324,10.234148942294016,6.174865729883989
31.89756302937613,2.753811742554185,9.665885699326504,4.475335974233857
84.48753109694546,3.063134987782127,7.655682008060811,8.444444444444443
2.3271935735825866,7.889851599207933,16.78293216141505,8.212733097919198
81.44684825889358,4.4641951640158215,2.906533848410082,8.444444444444443
28.185477477339994,7.983803405183525,10.113934875627479,8.409592086151896
11.816482762165625,8.224223736682784,1.240828339131086,8.444444444444443
69.67371653641507,8.575623376612837,1.423113577558195,8.444444444444443
62.8942846779884,9.166352358412073,11.477316993541926,7.195733625077564
87.74720135270529,4.309852205132962,11.32036849775642,8.444444444444443
73.50710438038858,3.188668183211388,17.56067025688914,6.777731288560417
80.34809303848486,5.821987465941138,11.157473513201463,8.444444444444443
28.203457257130648,3.711724234376276,19.195820408097003,4.999999999999999
17.743954377972283,6.010741668002329,0.9738969679985954,5.016143795360933
75.06147516408583,7.055858626438246,1.9601536956148213,8.347426265809105
80.6834739267264,6.884050184921369,0.8813172314076279,8.444444444444443
99.05051420006733,3.7455288702012135,3.7055370066708004,8.444444444444443
41.26176769114265,1.6686020169875282,10.825402218833561,3.6074220699222748
37.201808579278314,4.305293384622075,12.911443628548561,5.000000000000005
77.64129607419969,1.4259414408190874,0.911703158973376,8.39944300219561
34.08035402530179,8.900970351838083,18.919417796911986,8.444444444444443
93.07573256035647,3.458774607378574,16.84330753300762,6.988266690702986
85.84127518430118,1.5445974722332378,5.932249643141862,8.444444444444443
42.89940273750184,0.2544775990575088,1.5437506045293592,1.6308125828664048
75.08710677914974,6.458223862864843,3.3977414643811454,8.347956357184783
75.45428740846823,6.369023174547433,2.5388882750994535,8.355521803883503
10.31238688359326,3.406041665812917,2.465675585978937,4.213190680666008
90.25529066795667,0.7171188884765101,10.371233773314678,8.444444444444443
50.525237244785714,4.096288948952321,4.916948849868006,
82.64574661077417,3.1121749506339356,7.162794330582889,8.444444444444443
32.00496010306117,6.7712063973500936,19.790106667686448,6.243991113504682
89.55232284962005,6.057792494526904,13.686284978506896,7.079951723421125
38.92016787341631,3.6459372819754,18.979613340940027,4.548878900409479
1.083765148029836,2.178925542549901,2.851131100662312,2.002950092940337
90.53819764192636,9.880359661555918,7.642789496651385,8.444444444444443
9.128667678613356,4.540016211961149,11.094636065647085,4.999999999999999
31.93136375904149,6.88274235780237,1.5351612377747603,6.42909589379285
95.0061967050805,1.4055296757836078,0.0837488725591573,8.444444444444443
95.06071469375561,4.855896996593978,13.40868667593835,7.201771188527687
57.34378881232861,0.27536719869465487,12.836390336028707,3.3485806355413517
63.183721216979926,5.054551179104499,8.215776199992234,5.672969569530403
44.84455219783198,9.640174071177023,9.792881520640652,6.770153957676331
29.321077169806454,3.8420671298580023,8.308860011841793,5.00000000000002
32.8664545369916,0.38996012574911587,0.48010089689777713,1.7863981544383432
67.25184560770384,0.3095579091934353,6.707432124349248,6.183768578327081
75.237452943768,3.879867599468695,3.5416451079457967,8.351060520530096
79.15790437258485,1.6002493646319405,1.9684837820273748,8.428677411769598
78.96181427945538,0.23352096328185912,19.134408677786997,8.424957178752312
9.120610304869036,7.562136139501768,11.987194500843312,7.583372072112841
49.442030470258146,4.585230088818907,14.573125684732053,5.000000000000008
5.755876001664428,2.8924477197265452,6.30727486532235,4.114479690606048
54.95288823237355,9.000831830164808,7.862942589880304,6.892335502277344
44.1530501373377,1.161389602005256,4.73847987793447,1.5995763200138526
88.77041827582998,9.559188289553193,1.9393134193084949,8.444444444444443
35.09150125520787,3.139667173773528,3.580632748831676,3.784319013677083
11.706701642760587,8.884036723086812,15.950280905929716,8.444444444444443
